text,label,source
Nino Brown? Oh das me RT @USER Nino Brown on yall hoes.,OFFENSIVE,davidson
@USER lol la bitch happy bout Beatin our bench players,OFFENSIVE,davidson
@USER @USER Idk what to think about her...but with her eyes like they r...she is naturally bugging out all the time...which is untrustworthy,OFFENSIVE,olid
@USER “THEY’VE REALLY HAD A BIG IMPACT SINCE I DECIDED TO PUT THEM ON YESTERDAY” #maga,SAFE,olid
@USER @USER When we allow foreign law into our sovereign nation we have lost our sovereignty. Say no to #ShariaLaw #ConstitutionDay #MAGA #MondayMorning @USER @USER @USER @USER @USER @USER @USER @USER,SAFE,olid
@USER that damn coach ain't never called back bitch ass,OFFENSIVE,davidson
@USER @USER Here come the beta liberals lmao *convo muted you can cry all day to yourselves.,HATE,olid
@USER @USER @USER Who is this? She is truly a little goddess! 💕,SAFE,olid
All your selfies are booty pics... Cause bitch you always look like ass,OFFENSIVE,davidson
Bad bitch selling molly I might take one,OFFENSIVE,davidson
@USER @USER @USER you. A bitch too,OFFENSIVE,davidson
@USER I have to go over Saturday to “have dinner” no it’s the annual close the pool for the season . Not then big ass round above grounds . They have a huge in ground pool . I know that’s coming . While gore here . And I don’t mind at all . Lol funny Shit,OFFENSIVE,olid
@USER @USER Guess he is good enough at math to turn 1 million dollars that his father loaned him into a multibillion dollar empire...,SAFE,olid
"Nine times outta ten the bitch using them same unclean brushes on all ten of her clients. I can't with you ""beat faced""…",OFFENSIVE,davidson
@USER @USER Neither do conservatives with May at the helm,SAFE,olid
@USER He is so stupid,OFFENSIVE,olid
@USER drinking a bitch beer outta a badass kuzie,OFFENSIVE,davidson
Not all black girls are ghetto .,OFFENSIVE,davidson
@USER birds of a feather..,SAFE,davidson
hide ur bitches or else URL,OFFENSIVE,davidson
@USER When you said you are gonna add them but u didn’t already 😂😂 URL,SAFE,olid
Pillow talking too yo hoe hating on a nigga fuck around loose ya hoe like that 💯,HATE,davidson
My dick is called Offensive Joke because some bitches get hurt when it goes too far.,OFFENSIVE,davidson
@USER haaaaaa cause it never happened so if ye gonna tweet shit make sure it’s fact kid 🙄,OFFENSIVE,olid
Praise thy lord for this season of beanies that is upon us,SAFE,davidson
Money doesn't make me happy one bit. Money makes me feel more comfortable if anything. I can get pussy being dead ass broke tho tbh,OFFENSIVE,davidson
LOL Ted Cruz thinks #Texas voters are stupid. Says Beto O'Rourke will ban barbeque from the state of Texas. #resist #MAGA #Ridiculous URL,HATE,olid
Yung Berg trying to fuck all these hoes.,OFFENSIVE,davidson
Rev. Charlie Rangel: What Unions Stand For Are “Spiritual Damn Things”… LIKE INFLATABLE RATS. URL,SAFE,davidson
Lmao you gotta chill RT @USER: You bitches still fat,OFFENSIVE,davidson
Hand me a brew and I'll chug it,SAFE,davidson
"Too many faithful girls are single, and too many hoes are taken.🙅",OFFENSIVE,davidson
"""@USER: How you fucc for cash but u not a hoe ???? And how I'm going to respect u if your poccets broke ??????""nip…",OFFENSIVE,davidson
@USER ah yes straight edge anime girls my on weakness,SAFE,olid
no sex bitch I only want the neck bitch .,OFFENSIVE,davidson
"On this day , February 13, in 2002 Waylon Jennings left us for that honky-tonk in the sky - Dreaming My Dreams - ht ...",SAFE,davidson
@USER @USER @USER Now u r making political issue. She died this is it. Many peoples r dying daily because of them. Why She is So Special ? Encashing her death for sympathy of Corrupt what r u doing Waseem Bhai ?,SAFE,olid
5 of 5 stars to You Are a Badass by Jen Sincero URL,SAFE,olid
Some of you cunts owe me money.,OFFENSIVE,davidson
@USER @USER Give the kid a break! He is trying to bring about change! We desperately need something to change our violent society!,SAFE,olid
@USER Me cuz I have none 😰,SAFE,olid
@USER @USER @USER He is a biased liberal like most media types they still don't realize people have tuned them out long ago. They won't talk about 15 yrs of lieberal scandals/rising debt but reducing 22 council jobs will make them mad!,SAFE,olid
@USER you don't know what your talking about retarded faggot,HATE,davidson
@USER me too Tyler it just makes me think that they're lil nigger baby hoodrats.,HATE,davidson
@USER @USER @USER and i do disagree with moffats philosophy behind the doctor not liking endings. i also dont think its impossible to say that both things are true: the impact of claras death is undercut AND there is a lesson for the doctor. clara is as much ready to die as she is to keep on going,SAFE,olid
"yall niggas think i just hang around your crib doing nothing, bitch i be getting bread too URL",OFFENSIVE,davidson
@USER They meet many many fans it’s amazing that he remembered her don’t be a bitch,OFFENSIVE,olid
@USER Of course she’s making money on the situation she is a dem they have no values but greed and power,OFFENSIVE,olid
We gave #GunControl a chance. It failed. No more of this #GunSense nonsense. #MomsDemand is statist trash URL,SAFE,davidson
"Kiss IMO this conductor, it's 4:30 AM have some courtesy you bitch.",OFFENSIVE,davidson
"“@USER: Well, there's ""crazy bitch"", and there's ""you can look for that motherfucker's corpse, but you won't find…",OFFENSIVE,davidson
// He is still in the bathroom. I really have to go.,SAFE,olid
A hoe is cool with being unclaimed and kept on the low so that people don't call her what she is. A hoe.,OFFENSIVE,davidson
@USER @USER @USER Could be either. Liberals like this have no shame and will do “ANYTHING” I suspect it is the latter.,HATE,olid
"Mother fuck everything you got going on today because I'm going to Vegas in a few hours, bitch.",OFFENSIVE,davidson
everybody stay yelling its pregant season nooooooooo bitch its my nigga dont wanna were a rubber pussy to good season tf,OFFENSIVE,davidson
@USER She is so frickin adorable,SAFE,olid
#ReasonsIUnfollowedYou You unfollowed me first bitch,OFFENSIVE,davidson
@USER You said your complains for Fox News is nothing like Trump’s war against news media. You are right. Trump didn’t use “Espionage act of 1917” to spy reporters he doesn’t like. Yours is much worse and scary!!,SAFE,olid
Real Niggas and Bad bitches have 2 things in common. You're both ignorant as fuck & neither of you know that you're Kings and Queens.,OFFENSIVE,davidson
Y'all hoes really get mad cause a nigga don't want cha,HATE,davidson
Did he say wayne chung bitch ?,OFFENSIVE,davidson
@USER log doesnt give a shit i bet he eats nachos in the middle of the night in his underwear,OFFENSIVE,olid
I'd rather have a flat bitch then a bitch who cheats😉,OFFENSIVE,davidson
Not about to play these games with this bitch,OFFENSIVE,davidson
@USER I’m SO GLAD you left! You didn’t deserve that disrespect and it was in all likelihood just going to get worse. You deserve someone who’s PROUD of how smart and amazing you are. Someone who doesn’t want to dim your shine to make themselves feel better.,SAFE,olid
"When a sideline hoe gets mad, BITCH SHUT UP! You was okay with being second ALL this time, now all of sudden it's a probl…",OFFENSIVE,davidson
ELI Manning is fucking trash rap,OFFENSIVE,davidson
@USER They both stink but I prefer Andriese. One good thing is he is not stretched out so he will only go 3 innings or so. Somehow Torey will still leave him in to long though.,SAFE,olid
“@USER: RT @USER: Hate when a chick say go deeper when u already dishin out all u got #hoes” 😂😂😂😂😂,OFFENSIVE,davidson
@USER @USER Interesting.... somehow the local liberal government has no responsibility in taking care of the local people.,SAFE,olid
"Don't ever be ashamed of who you are, unless you a hoe.",OFFENSIVE,davidson
"If you honk your horn .4 seconds after the light turns green, I will shut off my car, lay on the hood, and feed birds fo…",SAFE,davidson
@USER I'll say it for you.. Do ya woman want you on the couch in plain sight or outchea with these bitches? Simple.,OFFENSIVE,davidson
"@USER @USER Just like when I call someone a nigger! It's not because they're black, it's about how they act. LIKE A NIGGER!",HATE,davidson
"@USER ""aint nobody got no time fo dat"" (ghetto black lady voice)",OFFENSIVE,davidson
@USER ur moms pussy died a slow death so well have good company #virgin,OFFENSIVE,davidson
@USER Iya Risi in my area didnt get the money. She is a widow with 5children and all attempt to get the money proved abortive. Isn't this a scam?,OFFENSIVE,olid
Ur a lil bitch if you don't have your read receipt on👀 #Shady🗿,OFFENSIVE,davidson
@USER Thanks for the kind words! We're so glad to hear that you are loving the mattress! 😀,SAFE,olid
@USER 😂😂😂😂😂 i can not wait to see this fucking cunt. Her ass is mine.😤😤😤😤,OFFENSIVE,davidson
Nike beanies #NikePorn URL,OFFENSIVE,davidson
@USER I swear. I’m so glad my fat ass never drunk that shit. I’m tryna be slim but not crackhead slim🙇🏾‍♀️,OFFENSIVE,olid
"The bitch official though, dick harder than a missile yo",OFFENSIVE,davidson
"@USER no one knows the words to that song, they only know the sexy saxophone. George Michael is a pussy.",OFFENSIVE,davidson
Lmaoooooooo RT @USER: Dumped the shyt outta me. Fuck wrong with her. I'm perfect like angel pussy,OFFENSIVE,davidson
a loyal girl really truly does come with a smart mouth and arguments. only a hoe will let you do as you please cause she g…,OFFENSIVE,davidson
@USER Yes he is!,SAFE,olid
@USER HYPOCRITE!! You run a commercial about ur support for gun control & protecting kids showing ur kids. Really! U support ABORTION. What’s the difference in that and a gun? They BOTH KILL! @USER @USER @USER @USER @USER,OFFENSIVE,olid
@USER URL Go back to Alpha. Sara will report more today. Omega is coming. Truth. Trust the Plan. MAGA ... WE are the PLAN = Truth.,SAFE,olid
This hoe in here 6months pregnant man take yo ass home,OFFENSIVE,davidson
"This bitch wit a baby ask me to switch seats so the family could be together. I said ""bitch my family wasn't together?…",OFFENSIVE,davidson
I really wish I owned a rocket launcher to use on every retard driving in front of me today #roadrage,OFFENSIVE,davidson
having one of those days where a pimp wants to unfollow every bitch in a 30 mile radius on IG that won't let me beat,OFFENSIVE,davidson
@USER i need 2 of the bitches,OFFENSIVE,davidson
You nigga eating these hoes pussy but they ain't worth it,OFFENSIVE,davidson
Confusing circumstances seem to get in the way of your high ho... More for Virgo URL,SAFE,davidson
versace bird feeder,SAFE,davidson
@USER @USER YOOOOO I didn't know you had a son. That's awesome. Look how focused he is. 😃,SAFE,olid
“@USER: i want affection 24/7 but i also want to be left alone 24/7... do you see the issue here?”fag,HATE,davidson
Got chunky marmalade today of a greatful customer for my service over the past 2 yrs #PostieTweet #ServiceMatters URL,SAFE,davidson
@USER Who doesn't support her? Better question is why in hell would I believe someone when liberals are lying 24/7? Shit a california professor recently attacked a man with a lock in a sock... How many women have faked attacks on them sense the election?,HATE,olid
@USER are you a pig or are you a bird,SAFE,davidson
Salute RT @USER: 📝 RT @USER: Spit on my chest like a nasty bitch.,OFFENSIVE,davidson
@USER @USER @USER @USER @USER @USER I'm coming bitches.,OFFENSIVE,davidson
"@USER Fake pics URL get off my TL, u r dismissed muzzie. @USER @USER @USER @USER",SAFE,davidson
@USER @USER This is Twitter. Not only are you a fag but you're also retarded.,HATE,davidson
This new shit i'm workin on... yea nigguh!,OFFENSIVE,davidson
"Jon Jones just lost all my respect, turned down a fight like a bitch, hope he loses his next fight now, @USER",OFFENSIVE,davidson
@USER @USER Oh @USER The Dem candidates do have clearly stated policy proposals. One involves rational gun control. When elected they won’t vacillate like Trump. You and @USER are done deceiving America.,OFFENSIVE,olid
hope gezus gets shot in his faggot head #houston #nbombs,HATE,davidson
@USER @USER @USER 🇺🇸 BECAUSE THey think Sen Collins is A STUPID COWARD &all they have to do is Bullie SenCollins This is what🇺🇸Conservatives Have lives with For 9️⃣yrs now Please Vote For Kavanaugh LetGod Take Care Of the Rest,OFFENSIVE,olid
If ur 20+ and still need ur parent's permission to do stuff ur a little bitch #growup,OFFENSIVE,davidson
@USER Ununnnn what plans? Text me niggah!!,OFFENSIVE,davidson
@USER @USER idk what ur saying probably desperate for my pussy,OFFENSIVE,davidson
@USER @USER That’s where your wrong. Only ruins conservatives. If it was a dem he would be considered for head of dnc,SAFE,olid
"note to self: boiling water hot, monkey brain",SAFE,davidson
"Lean wit it, Rock wit it az niccas. Lol",OFFENSIVE,davidson
This bitch gonna steal a police uniform and think she has some authority. I say we pop the trunk on her bitch ass. #TheWalkingDead,OFFENSIVE,davidson
What was that knob to get shit back in focus when it started getting fuzzy?,OFFENSIVE,davidson
@USER You are such a generous gal! Bringing STEAM and spending your time to give to others. Thank you for everything you do help this planet! ❤️🚀,SAFE,olid
